directory_file_name,line_number,error_type,error_description
30-seconds-of-code-master\src\utils\search.js,134:11,error,prefer-template
30-seconds-of-code-master\src\utils\search.js,134:17,error,no-magic-numbers
30-seconds-of-code-master\src\utils\search.js,138:51,error,no-magic-numbers
30-seconds-of-code-master\src\utils\search.js,139:17,error,no-magic-numbers
30-seconds-of-code-master\src\utils\search.js,139:38,error,no-magic-numbers
30-seconds-of-code-master\src\utils\search.js,142:51,error,no-magic-numbers
30-seconds-of-code-master\src\utils\search.js,143:17,error,no-magic-numbers
30-seconds-of-code-master\src\utils\search.js,143:38,error,no-magic-numbers
30-seconds-of-code-master\src\utils\search.js,147:24,error,no-magic-numbers
30-seconds-of-code-master\src\utils\search.js,147:41,error,no-magic-numbers
30-seconds-of-code-master\src\utils\search.js,148:59,error,no-magic-numbers
30-seconds-of-code-master\src\utils\search.js,148:76,error,no-magic-numbers
30-seconds-of-code-master\src\utils\search.js,153:21,error,no-magic-numbers
30-seconds-of-code-master\src\utils\search.js,154:23,error,no-magic-numbers
30-seconds-of-code-master\src\utils\search.js,154:56,error,no-magic-numbers
30-seconds-of-code-master\src\utils\search.js,156:17,error,no-magic-numbers
30-seconds-of-code-master\src\utils\search.js,158:57,error,no-magic-numbers
30-seconds-of-code-master\src\utils\search.js,158:60,error,no-magic-numbers
30-seconds-of-code-master\src\utils\search.js,161:42,error,prefer-template
30-seconds-of-code-master\src\utils\search.js,161:58,error,no-magic-numbers
30-seconds-of-code-master\src\utils\search.js,192:20,error,no-magic-numbers
30-seconds-of-code-master\src\utils\search.js,206:20,error,no-magic-numbers
30-seconds-of-code-master\src\utils\string.js,17:18,error,no-magic-numbers
30-seconds-of-code-master\src\utils\string.js,17:65,error,no-magic-numbers
