directory_file_name,line_number,error_type,error_description
treeherder-master\ui\perfherder\perf-helpers\helpers.js,96:27,error,no-mixed-operators
treeherder-master\ui\perfherder\perf-helpers\helpers.js,104:12,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,107:12,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,109:10,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,117:48,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,117:75,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,126:60,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,126:67,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,140:15,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,141:13,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,144:15,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,179:30,error,max-statements
treeherder-master\ui\perfherder\perf-helpers\helpers.js,179:30,error,complexity
treeherder-master\ui\perfherder\perf-helpers\helpers.js,235:51,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,236:52,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,241:62,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,241:65,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,246:51,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,277:33,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,278:29,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,280:34,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,281:30,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,284:72,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,300:7,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,304:32,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,304:35,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,313:35,error,no-mixed-operators
treeherder-master\ui\perfherder\perf-helpers\helpers.js,313:37,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,313:44,error,no-mixed-operators
treeherder-master\ui\perfherder\perf-helpers\helpers.js,388:43,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,388:46,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,388:71,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,388:74,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,413:9,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,420:31,error,no-mixed-operators
treeherder-master\ui\perfherder\perf-helpers\helpers.js,420:33,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,420:40,error,no-mixed-operators
treeherder-master\ui\perfherder\perf-helpers\helpers.js,424:23,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,460:1,error,indent
treeherder-master\ui\perfherder\perf-helpers\helpers.js,461:1,error,indent
treeherder-master\ui\perfherder\perf-helpers\helpers.js,496:36,error,max-statements
treeherder-master\ui\perfherder\perf-helpers\helpers.js,513:28,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,529:32,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,543:41,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,544:43,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,550:49,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,556:32,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,557:48,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,571:57,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,594:28,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,598:32,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,602:41,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,603:32,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,625:66,error,require-await
treeherder-master\ui\perfherder\perf-helpers\helpers.js,645:34,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,647:17,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,660:39,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,661:38,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,685:71,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,719:56,error,no-undef
treeherder-master\ui\perfherder\perf-helpers\helpers.js,721:3,error,no-undef
treeherder-master\ui\perfherder\perf-helpers\helpers.js,771:3,error,require-await
treeherder-master\ui\perfherder\perf-helpers\helpers.js,841:26,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,848:24,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\helpers.js,883:54,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\perfdocs.js,88:43,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\perfdocs.js,110:35,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\perfdocs.js,110:38,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\perfdocs.js,129:54,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\sort.js,16:33,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\sort.js,16:76,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\sort.js,24:33,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\sort.js,24:76,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\sort.js,47:50,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\sort.js,88:14,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\sort.js,91:14,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\sort.js,93:12,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,70:26,error,no-undef
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,75:14,error,max-statements
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,75:14,error,complexity
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,80:56,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,82:77,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,83:34,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,85:44,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,87:44,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,127:1,error,indent
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,128:1,error,indent
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,141:28,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,141:53,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,153:28,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,161:57,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,161:60,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,162:59,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,183:27,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,183:51,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,185:30,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,194:34,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,196:30,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,202:60,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,202:63,error,no-magic-numbers
treeherder-master\ui\perfherder\perf-helpers\textualSummary.js,203:56,error,no-magic-numbers
treeherder-master\ui\shared\auth\AuthService.js,49:12,error,no-undef
treeherder-master\ui\shared\auth\AuthService.js,67:38,error,no-undef
treeherder-master\ui\shared\auth\AuthService.js,68:55,error,no-magic-numbers
treeherder-master\ui\shared\auth\AuthService.js,78:36,error,no-undef
treeherder-master\ui\shared\auth\AuthService.js,85:30,error,no-magic-numbers
treeherder-master\ui\shared\auth\AuthService.js,89:21,error,no-magic-numbers
treeherder-master\ui\shared\auth\AuthService.js,90:36,error,no-magic-numbers
treeherder-master\ui\shared\auth\AuthService.js,90:40,error,no-magic-numbers
treeherder-master\ui\shared\auth\AuthService.js,90:47,error,no-magic-numbers
treeherder-master\ui\shared\auth\AuthService.js,100:5,error,no-undef
treeherder-master\ui\shared\auth\AuthService.js,101:5,error,no-undef
treeherder-master\ui\shared\auth\AuthService.js,110:5,error,no-undef
treeherder-master\ui\shared\auth\AuthService.js,111:5,error,no-undef
treeherder-master\ui\taskcluster-auth-callback\constants.js,14:17,error,no-undef
treeherder-master\ui\taskcluster-auth-callback\constants.js,17:31,error,no-undef
treeherder-master\webpack.config.js,304:1,error,indent
treeherder-master\webpack.config.js,305:1,error,indent
treeherder-master\webpack.config.js,306:1,error,indent
treeherder-master\webpack.config.js,307:1,error,indent
treeherder-master\webpack.config.js,308:1,error,indent
treeherder-master\webpack.config.js,309:1,error,indent
