directory_file_name,line_number,error_type,error_description
browsertime\bin\browsertime.js,22:45,error,no-promise-executor-return
browsertime\bin\browsertime.js,28:18,error,no-await-in-loop
browsertime\bin\browsertime.js,34:1,error,max-statements
browsertime\bin\browsertime.js,74:49,error,no-magic-numbers
browsertime\bin\browsertime.js,77:1,error,max-statements
browsertime\bin\browsertime.js,77:1,error,complexity
browsertime\bin\browsertime.js,108:27,error,no-magic-numbers
browsertime\bin\browsertime.js,111:29,error,no-magic-numbers
browsertime\bin\browsertime.js,117:52,error,prefer-template
browsertime\bin\browsertime.js,122:36,error,prefer-template
browsertime\bin\browsertime.js,155:46,error,no-magic-numbers
browsertime\bin\browsertime.js,159:33,error,no-magic-numbers
browsertime\bin\browsertime.js,201:20,error,no-await-in-loop
browsertime\bin\browsertimeWebPageReplay.js,13:14,error,no-magic-numbers
browsertime\bin\browsertimeWebPageReplay.js,56:27,error,no-magic-numbers
browsertime\browserscripts\browser\cpuBenchmark.js,2:1,error,indent
browsertime\browserscripts\browser\cpuBenchmark.js,3:1,error,indent
browsertime\browserscripts\browser\cpuBenchmark.js,4:1,error,indent
browsertime\browserscripts\browser\cpuBenchmark.js,5:1,error,indent
browsertime\browserscripts\browser\cpuBenchmark.js,6:1,error,indent
browsertime\browserscripts\browser\cpuBenchmark.js,7:1,error,indent
browsertime\browserscripts\browser\cpuBenchmark.js,7:31,error,no-magic-numbers
browsertime\browserscripts\browser\cpuBenchmark.js,8:1,error,indent
browsertime\browserscripts\browser\cpuBenchmark.js,9:1,error,indent
browsertime\browserscripts\browser\cpuBenchmark.js,10:1,error,indent
browsertime\browserscripts\browser\cpuBenchmark.js,11:1,error,indent
browsertime\browserscripts\browser\userAgent.js,2:10,error,no-undef
browsertime\browserscripts\browser\windowSize.js,2:13,error,no-undef
browsertime\browserscripts\browser\windowSize.js,3:9,error,no-undef
browsertime\browserscripts\browser\windowSize.js,5:40,error,no-magic-numbers
browsertime\browserscripts\browser\windowSize.js,8:10,error,prefer-template
browsertime\browserscripts\pageinfo\cumulativeLayoutShift.js,3:59,error,no-magic-numbers
browsertime\browserscripts\pageinfo\cumulativeLayoutShift.js,19:37,error,no-magic-numbers
browsertime\browserscripts\pageinfo\cumulativeLayoutShift.js,19:72,error,no-magic-numbers
browsertime\browserscripts\pageinfo\cumulativeLayoutShift.js,21:14,error,no-magic-numbers
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,1:2,error,max-statements
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,1:2,error,complexity
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,3:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,4:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,5:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,6:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,7:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,8:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,9:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,10:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,11:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,12:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,13:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,14:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,15:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,16:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,17:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,18:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,18:27,error,prefer-template
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,19:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,19:34,error,no-magic-numbers
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,20:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,20:27,error,prefer-template
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,21:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,22:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,23:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,24:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,25:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,27:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,27:28,error,no-magic-numbers
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,28:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,30:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,31:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,31:61,error,no-magic-numbers
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,32:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,33:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,34:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,35:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,36:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,37:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,38:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,39:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,40:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,41:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,42:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,43:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,44:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,45:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,46:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,47:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,49:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,49:39,error,no-magic-numbers
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,49:74,error,no-magic-numbers
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,50:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,51:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,51:16,error,no-magic-numbers
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,52:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,53:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,54:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,55:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,56:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,57:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,59:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,59:95,error,no-irregular-whitespace
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,60:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,61:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,62:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,63:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,64:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,65:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,66:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,67:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,68:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,69:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,69:18,error,no-empty
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,70:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,71:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,72:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,73:1,error,indent
browsertime\browserscripts\pageinfo\cumulativeLayoutShiftInfo.js,74:1,error,indent
browsertime\browserscripts\pageinfo\documentHeight.js,14:20,error,no-undef
browsertime\browserscripts\pageinfo\documentSize.js,2:13,error,no-undef
browsertime\browserscripts\pageinfo\documentSize.js,2:63,error,no-magic-numbers
browsertime\browserscripts\pageinfo\documentTitle.js,3:14,error,no-undef
browsertime\browserscripts\pageinfo\documentTitle.js,4:12,error,no-undef
browsertime\browserscripts\pageinfo\documentTitle.js,6:20,error,no-undef
browsertime\browserscripts\pageinfo\documentTitle.js,7:25,error,no-magic-numbers
browsertime\browserscripts\pageinfo\documentTitle.js,8:21,error,no-magic-numbers
browsertime\browserscripts\pageinfo\documentWidth.js,14:19,error,no-undef
browsertime\browserscripts\pageinfo\domElements.js,3:10,error,no-undef
browsertime\browserscripts\pageinfo\generator.js,3:23,error,no-undef
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,1:2,error,max-statements
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,8:52,error,no-magic-numbers
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,8:57,error,no-irregular-whitespace
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,8:96,error,no-magic-numbers
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,11:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,12:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,13:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,14:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,15:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,16:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,17:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,18:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,19:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,20:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,21:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,22:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,22:19,error,no-empty
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,23:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,24:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,25:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,26:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,27:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,28:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,29:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,30:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,31:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,32:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,33:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,34:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,35:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,36:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,37:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,38:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,39:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,40:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,40:63,error,no-mixed-operators
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,40:65,error,no-magic-numbers
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,40:67,error,no-mixed-operators
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,40:69,error,no-magic-numbers
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,41:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,41:15,error,no-magic-numbers
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,42:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,43:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,44:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,45:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,46:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,47:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,47:78,error,no-magic-numbers
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,48:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,49:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,50:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,51:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,52:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,53:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,54:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,55:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,56:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,57:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,58:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,62:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,63:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,64:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,65:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,66:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,67:64,error,no-magic-numbers
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,68:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,69:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,70:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,73:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,74:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,75:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,76:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,77:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,78:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,79:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,80:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,81:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,82:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,83:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,84:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,85:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,86:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,87:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,88:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,89:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,90:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,91:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,92:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,93:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,94:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,95:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,96:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,97:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,98:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,99:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,100:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,101:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,101:41,error,no-magic-numbers
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,102:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,102:57,error,no-magic-numbers
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,103:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,104:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,105:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,107:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,108:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,109:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,110:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,111:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,112:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,113:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,114:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,115:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,116:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,117:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,118:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,119:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,120:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,121:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,123:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,124:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,125:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,126:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,127:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,128:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,129:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,130:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,131:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,132:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,133:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,134:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,135:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,136:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,137:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,138:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,139:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,140:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,141:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,142:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,143:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,144:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,145:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,145:9,error,no-redeclare
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,146:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,146:52,error,no-magic-numbers
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,147:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,148:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,149:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,150:1,error,indent
browsertime\browserscripts\pageinfo\interactionToNextPaintInfo.js,151:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,2:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,3:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,4:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,5:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,6:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,7:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,8:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,9:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,10:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,11:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,12:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,13:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,14:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,15:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,16:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,17:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,18:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,18:27,error,prefer-template
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,19:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,19:34,error,no-magic-numbers
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,20:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,20:27,error,prefer-template
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,21:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,22:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,23:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,24:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,25:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,27:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,27:28,error,no-magic-numbers
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,28:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,31:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,32:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,32:73,error,no-magic-numbers
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,33:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,34:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,35:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,36:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,37:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,38:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,39:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,40:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,41:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,42:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,43:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,44:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,45:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,46:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,46:57,error,no-magic-numbers
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,47:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,47:86,error,no-magic-numbers
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,48:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,49:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,49:59,error,no-magic-numbers
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,50:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,51:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,52:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,53:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,54:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,56:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,57:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,58:1,error,indent
browsertime\browserscripts\pageinfo\largestContentfulPaintInfo.js,59:1,error,indent
browsertime\browserscripts\pageinfo\navigationStartTime.js,2:7,error,no-undef
